time,open,high,low,close,volume,close_t0,close_t1,close_t2,close_t3,close_t4,close_t5,close_t6,coef_close_t0_to_close_t6,ground_truth
2023-03-30,41.58,41.58,41.02,41.26,565244,1.0,1.003877847794474,1.0213281628696074,1.0409597673291324,1.0370819195346583,1.0135724672806592,1.0232670867668445,0.003748009140641242,sideways
2023-03-31,41.42,42.14,41.26,41.42,938969,1.0,1.0173829068083051,1.0369386769676485,1.033075808788025,1.0096571704490584,1.0193143408981167,1.0096571704490584,0.00019831689315029968,sideways
2023-04-03,42.22,42.55,41.42,42.14,1103614,1.0,1.0192216421452303,1.0154247745609872,0.992406264831514,1.0018984337921215,0.992406264831514,1.0116279069767442,-0.0011526205166452036,sideways
2023-04-04,42.38,43.43,42.06,42.95,1138216,1.0,0.9962747380675203,0.9736903376018625,0.9830034924330616,0.9736903376018625,0.9925494761350407,0.9925494761350407,-0.0010643605521370324,sideways
2023-04-05,42.95,43.19,42.55,42.79,661506,1.0,0.9773311521383501,0.9866791306379995,0.9773311521383501,0.9962608086001403,0.9962608086001403,1.0243047440990884,0.004298400827963808,up
2023-04-06,42.79,42.87,41.66,41.82,676359,1.0,1.0095648015303682,1.0,1.0193687230989958,1.0193687230989958,1.0480631276901005,1.0346724055475849,0.00715652114504339,up
2023-04-07,41.82,42.38,41.66,42.22,471001,1.0,0.990525817148271,1.0097110374230223,1.0097110374230223,1.0381335859782093,1.0248697299857887,1.0286594031264804,0.006538877986059413,up
2023-04-10,42.3,42.46,41.66,41.82,608581,1.0,1.0193687230989958,1.0193687230989958,1.0480631276901005,1.0346724055475849,1.0384983261597323,1.0193687230989958,0.003988180638108906,sideways
2023-04-11,42.22,42.95,41.98,42.63,1128741,1.0,1.0,1.028149190710767,1.0150129017124092,1.0187661271405113,1.0,0.9941355852685902,-0.0009634395630173174,sideways
2023-04-12,42.63,42.87,42.38,42.63,393502,1.0,1.028149190710767,1.0150129017124092,1.0187661271405113,1.0,0.9941355852685902,0.9981233872859487,-0.003166783954961298,sideways
2023-04-13,42.55,44.23,42.55,43.83,1435975,1.0,0.9872233629933836,0.9908738307095597,0.9726214921286791,0.9669176363221539,0.9707962582705909,0.9707962582705909,-0.0051579153221863756,down
2023-04-14,43.99,44.15,43.19,43.27,533020,1.0,1.0036977120406747,0.9852091518373006,0.9794314767737462,0.9833602958169632,0.9833602958169632,0.9738849087127339,-0.0043167486546270995,down
2023-04-17,43.43,43.67,43.03,43.43,344310,1.0,0.9815795533041677,0.9758231637117201,0.9797375086345843,0.9797375086345843,0.9702970297029703,0.9776652083813032,-0.003059109897700747,sideways
2023-04-18,43.51,43.51,42.22,42.63,591646,1.0,0.9941355852685902,0.9981233872859487,0.9981233872859487,0.9885057471264367,0.9960121979826413,1.0,-0.00020944338326464183,sideways
2023-04-19,42.63,42.95,42.22,42.38,461824,1.0,1.0040113260972154,1.0040113260972154,0.994336951392166,1.001887682869278,1.0058990089664936,1.0228881547899953,0.0025112923885930285,sideways
2023-04-20,43.19,43.35,42.38,42.55,944273,1.0,1.0,0.9903642773207991,0.9978848413631023,1.001880141010576,1.018801410105758,0.9941245593419507,0.0011247272116837498,sideways
2023-04-21,42.55,42.63,42.14,42.55,353234,1.0,0.9903642773207991,0.9978848413631023,1.001880141010576,1.018801410105758,0.9941245593419507,0.9584018801410107,-0.0034413295282860377,sideways
2023-04-24,42.22,43.11,42.14,42.14,523718,1.0,1.007593735168486,1.0116279069767442,1.0287138111058376,1.003796867584243,0.9677266255339345,0.9542002847650688,-0.008034443013085635,down
2023-04-25,42.22,43.27,42.14,42.46,1264363,1.0,1.004003768252473,1.0209609043805936,0.9962317475270842,0.9604333490343853,0.9470089495996232,0.9564295807819123,-0.010901016082363242,down
2023-04-26,42.63,42.79,42.22,42.63,339707,1.0,1.0168895144264603,0.9922589725545389,0.9566033309875674,0.9432324653999531,0.9526155289702087,0.9566033309875674,-0.010991588753728085,down
2023-04-27,42.79,43.35,42.3,43.35,697256,1.0,0.9757785467128026,0.940715109573241,0.9275663206459054,0.93679354094579,0.940715109573241,0.9349480968858132,-0.009614434008897667,down
2023-04-28,43.35,43.35,42.3,42.3,1744466,1.0,0.964066193853428,0.9505910165484635,0.9600472813238771,0.964066193853428,0.9581560283687944,0.9411347517730497,-0.006247889226612617,down
2023-05-04,42.46,42.55,40.78,40.78,1490353,1.0,0.9860225600784698,0.9958312898479647,1.0,0.9938695438940657,0.976213830308975,0.9683668464933791,-0.004159952357598255,sideways
2023-05-05,40.78,41.18,40.21,40.21,548758,1.0,1.009947774185526,1.0141755782143747,1.007958219348421,0.990052225814474,0.9820940064660533,0.9990052225814474,-0.0029576864319465685,sideways
2023-05-08,40.21,40.7,40.13,40.61,379170,1.0,1.0041861610440779,0.9980300418616105,0.9803004186161045,0.9724205860625462,0.9891652302388575,0.9921201674464417,-0.0028318148239349955,sideways
2023-05-09,40.86,40.86,40.29,40.78,249921,1.0,0.9938695438940657,0.976213830308975,0.9683668464933791,0.9850416871015204,0.9879843060323688,0.9840608141245709,-0.0018128634484691317,sideways
2023-05-10,41.02,41.02,40.45,40.53,926766,1.0,0.9822353811991118,0.9743399950653837,0.9911176905995559,0.9940784603997038,0.9901307673328399,1.0140636565507033,0.0027757216876387915,sideways
2023-05-11,40.61,40.78,39.81,39.81,1165736,1.0,0.991961818638533,1.0090429540316503,1.0120572720422003,1.008038181361467,1.0324039186134137,1.0180859080633007,0.004790612552481428,up
2023-05-12,39.97,40.53,39.45,39.49,892999,1.0,1.0172195492529754,1.0202582932387945,1.0162066345910357,1.0407698151430742,1.026335781210433,1.0121549759432766,0.002686032630322314,sideways
2023-05-15,39.97,40.53,39.77,40.17,969241,1.0,1.0029873039581776,0.9990042320139407,1.0231516056758776,1.0089619118745332,0.9950211600697036,0.9930296240975852,-0.0009602048436999908,sideways
2023-05-16,40.21,40.53,40.17,40.29,972831,1.0,0.9960287912633409,1.0201042442293373,1.005956813104989,0.9920575825266815,0.990071978158352,1.0019856043683295,-0.0012144098145587493,sideways
2023-05-17,39.89,40.53,39.89,40.13,415623,1.0,1.0241714428108646,1.0099676052828308,0.9960129578868676,0.9940194368303015,1.0059805631696983,0.9980064789434338,-0.002082517532305737,sideways
2023-05-18,40.29,41.18,40.21,41.1,1342764,1.0,0.9861313868613139,0.9725060827250608,0.970559610705596,0.9822384428223844,0.9744525547445254,0.970559610705596,-0.0036409454292666123,sideways
2023-05-19,41.34,41.34,40.45,40.53,225427,1.0,0.9861830742659757,0.9842092277325438,0.9960523069331358,0.9881569207994078,0.9842092277325438,0.9881569207994078,-0.0012689013429205925,sideways
2023-05-22,40.94,40.94,39.77,39.97,499697,1.0,0.9979984988741557,1.010007505629222,1.0020015011258443,0.9979984988741557,1.0020015011258443,1.0080060045033776,0.0007148218306587085,sideways
2023-05-23,40.05,40.13,39.81,39.89,313837,1.0,1.0120330910002506,1.0040110303334169,1.0,1.0040110303334169,1.0100275758335422,1.0100275758335422,0.0009311320416860605,sideways
2023-05-24,40.01,40.7,39.89,40.37,456416,1.0,0.9920733217735942,0.9881099826603914,0.9920733217735942,0.9980183304433986,0.9980183304433986,1.0161010651473867,0.002503627163027722,sideways
2023-05-25,40.21,40.53,40.05,40.05,191202,1.0,0.9960049937578028,1.0,1.005992509363296,1.005992509363296,1.024219725343321,1.0322097378277155,0.005680399500624242,up
2023-05-26,40.17,40.29,39.89,39.89,368067,1.0,1.0040110303334169,1.0100275758335422,1.0100275758335422,1.0283279017297569,1.0363499623965906,1.0483830533968412,0.008147405364753063,up
2023-05-29,40.21,40.21,39.93,40.05,156605,1.0,1.005992509363296,1.005992509363296,1.024219725343321,1.0322097378277155,1.0441947565543073,1.0441947565543073,0.008400214018191568,up
2023-05-30,40.05,40.53,40.01,40.29,908177,1.0,1.0,1.0181186398610078,1.0260610573343263,1.0379746835443038,1.0379746835443038,1.0181186398610078,0.005362904655533103,up
2023-05-31,40.21,40.45,40.13,40.29,479701,1.0,1.0181186398610078,1.0260610573343263,1.0379746835443038,1.0379746835443038,1.0181186398610078,0.9980143956316704,0.000212743325178166,sideways
2023-06-01,40.29,41.1,40.21,41.02,1135504,1.0,1.007801072647489,1.0195026816187225,1.0195026816187225,1.0,0.9802535348610434,1.007801072647489,-0.0018283764017552365,sideways
