time,open,high,low,close,volume
2023-03-30,48.54,48.91,47.34,47.43,1269431
2023-03-31,47.61,47.71,46.97,47.43,1234607
2023-04-03,47.61,48.17,47.52,48.08,1735355
2023-04-04,48.35,49.74,48.08,49.37,3420840
2023-04-05,49.83,50.76,49.46,50.11,2345193
2023-04-06,50.2,50.66,49.09,49.09,2312686
2023-04-07,49.46,49.56,48.54,48.63,1346724
2023-04-10,48.82,49.74,48.63,48.72,1891017
2023-04-11,48.63,48.91,48.17,48.82,1252771
2023-04-12,49.0,49.83,48.82,49.0,1418272
2023-04-13,49.66,51.45,49.1,51.45,4833420
2023-04-14,51.83,53.34,51.17,51.17,4117623
2023-04-17,51.36,51.55,49.76,50.23,2455219
2023-04-18,50.23,51.64,50.13,50.89,2367539
2023-04-19,50.89,52.21,50.32,50.89,2517962
2023-04-20,50.89,51.26,50.42,50.51,1296928
2023-04-21,50.7,51.26,49.0,49.0,4260679
2023-04-24,49.0,49.57,48.34,48.34,1826734
2023-04-25,48.53,48.91,48.06,48.53,1807721
2023-04-26,48.53,48.63,47.97,48.44,1660818
2023-04-27,48.63,49.57,48.53,48.63,1664494
2023-04-28,48.91,49.47,48.44,48.53,1493741
2023-05-04,48.63,49.19,47.97,48.06,1698017
2023-05-05,48.06,48.72,48.06,48.44,1132037
2023-05-08,48.53,48.81,48.25,48.72,1295197
2023-05-09,49.0,49.19,48.44,48.72,1081763
2023-05-10,48.63,48.63,48.15,48.25,2019920
2023-05-11,48.53,49.85,48.34,49.19,3287961
2023-05-12,49.19,49.28,48.63,48.81,1492965
2023-05-15,49.0,49.1,48.53,48.53,1538157
2023-05-16,48.72,48.72,47.97,48.25,2527317
2023-05-17,48.06,48.81,47.87,47.87,1899222
2023-05-18,47.97,47.97,47.49,47.49,1815654
2023-05-19,47.59,47.78,47.12,47.31,1742458
2023-05-22,47.31,47.68,47.12,47.49,1473903
2023-05-23,47.68,49.0,47.4,48.44,2367935
2023-05-24,48.53,48.72,47.78,47.87,1069255
2023-05-25,47.68,47.87,47.31,47.78,1370043
2023-05-26,47.97,48.44,47.31,47.4,1559664
2023-05-29,47.78,49.0,47.4,48.53,2688087
2023-05-30,49.0,50.79,48.72,50.7,7510832
2023-05-31,50.98,51.17,50.23,50.51,3330035
2023-06-01,50.51,51.73,50.51,51.45,5157834
2023-06-02,51.83,53.05,51.55,53.05,6222804
2023-06-05,53.81,56.73,52.77,55.69,8440132
2023-06-06,55.79,56.54,55.22,56.35,3639274
2023-06-07,56.35,58.33,56.16,56.92,4556254
2023-06-08,56.92,57.48,55.6,55.6,4843056
2023-06-09,55.98,59.46,55.41,59.46,9224982
2023-06-12,60.59,61.16,58.99,60.78,3492799
2023-06-13,61.06,61.06,58.24,59.09,5375629
2023-06-14,59.37,59.93,57.95,57.95,3275826
2023-06-15,57.95,59.09,57.77,58.9,3446453
2023-06-16,59.46,60.12,57.86,57.86,4713665
2023-06-19,57.86,58.33,57.2,57.67,3235931
2023-06-20,58.24,59.27,57.67,59.27,2821591
2023-06-21,59.37,60.22,59.18,60.03,3684307
2023-06-22,60.31,62.57,59.84,62.19,6398309
2023-06-23,62.1,62.19,61.06,61.54,3415770
2023-06-26,61.25,62.48,60.12,61.16,3843947
2023-06-27,61.25,63.14,60.97,61.72,4163124
2023-06-28,61.72,62.76,61.63,61.63,2913097
2023-06-29,62.01,62.01,59.37,59.37,6250411
2023-06-30,59.37,60.5,59.18,60.12,1925446
2023-07-03,61.16,61.82,60.12,60.12,2188141
2023-07-04,60.12,61.06,60.03,61.06,2335441
2023-07-05,61.72,63.89,61.25,62.76,9035290
2023-07-06,62.85,63.61,62.38,63.61,4736341
2023-07-07,63.42,64.83,63.33,63.89,3434697
